POINT_ID,AVGACURATE,LIGHTVEH,AVGSPEED,LONGVEH,REC_TIME,ID,HUGEVEH,MIDVEH,AVGHEADDIST,MINIVEH,AVGFLOW
1001,3.6,641,59,935,"29-10月-17 12.00.00.000000000 上午",5401,381,723,0,3160,5840
1001,2.9,506,48.2,747,"30-10月-17 12.00.00.000000000 上午",5421,303,589,0,2659,4804
1001,1.9,345,33.6,500,"31-10月-17 12.00.00.000000000 上午",5441,224,427,0,1583,3079
1001,1.8,316,31.5,480,"01-11月-17 12.00.00.000000000 上午",5461,176,349,0,1285,2606
1001,2.4,312,25.6,616,"02-11月-17 12.00.00.000000000 上午",5481,214,387,0,1213,2742
1001,1.3,288,34.2,319,"03-11月-17 12.00.00.000000000 上午",5501,168,318,0,1671,2764
1001,2.8,462,50.9,770,"04-11月-17 12.00.00.000000000 上午",5521,305,554,0,2261,4352
1001,6,500,48.6,1066,"05-11月-17 12.00.00.000000000 上午",5541,360,576,0,2245,4747
1001,5.4,358,31.3,800,"06-11月-17 12.00.00.000000000 上午",5561,302,463,0,1583,3506
1001,4,459,49,1045,"07-11月-17 12.00.00.000000000 上午",5581,380,561,0,1740,4185
1001,3.7,445,48,963,"08-11月-17 12.00.00.000000000 上午",5601,372,538,0,1348,3666
1001,2.6,297,29.1,634,"09-11月-17 12.00.00.000000000 上午",5621,216,325,0,764,2236
1001,2,258,30.4,562,"10-11月-17 12.00.00.000000000 上午",5641,178,333,0,818,2149
1001,2.6,229,26.2,649,"11-11月-17 12.00.00.000000000 上午",5661,190,303,0,682,2053
1001,2.6,207,27.6,580,"12-11月-17 12.00.00.000000000 上午",5681,204,307,0,755,2053
1001,4.6,124,12.6,359,"13-11月-17 12.00.00.000000000 上午",5701,141,160,0,863,1647
1001,2.5,175,21.6,476,"14-11月-17 12.00.00.000000000 上午",5721,148,262,0,749,1810
1001,2.3,205,23.1,481,"15-11月-17 12.00.00.000000000 上午",5741,145,302,0,875,2008
1001,1.9,181,16.6,429,"16-11月-17 12.00.00.000000000 上午",5761,142,249,0,726,1727
1001,2.4,315,26.4,508,"17-11月-17 12.00.00.000000000 上午",5781,189,314,0,1656,2982
1001,3.8,454,42.2,1009,"18-11月-17 12.00.00.000000000 上午",5801,333,657,0,2105,4558
1001,5,699,56.6,1258,"19-11月-17 12.00.00.000000000 上午",5821,484,815,0,2197,5453
1001,8.1,1141,75,2126,"20-11月-17 12.00.00.000000000 上午",5841,814,1434,0,5283,10798
1001,9.4,870,56.9,2089,"21-11月-17 12.00.00.000000000 上午",5861,735,1127,0,3761,8582
1001,9.8,1568,79.4,2638,"22-11月-17 12.00.00.000000000 上午",5881,1068,1892,0,8000,15166
1001,5.3,1153,81.8,1377,"23-11月-17 12.00.00.000000000 上午",5901,636,1272,0,5840,10278
1001,4.3,858,74.8,1132,"24-11月-17 12.00.00.000000000 上午",5921,515,962,0,3886,7353
1001,2.8,437,52.7,788,"25-11月-17 12.00.00.000000000 上午",5941,343,567,0,1738,3873
1001,3.1,538,59,926,"26-11月-17 12.00.00.000000000 上午",5961,440,684,0,2056,4644
1001,1.8,296,32.5,496,"27-11月-17 12.00.00.000000000 上午",5981,223,319,0,829,2163
1001,1.3,118,16.8,309,"28-11月-17 12.00.00.000000000 上午",6001,96,178,0,395,1096
1001,0.8,114,12.6,222,"29-11月-17 12.00.00.000000000 上午",6021,83,131,0,303,853
1001,2.1,215,24.1,490,"30-11月-17 12.00.00.000000000 上午",6041,173,291,0,763,1932
1001,5.5,1038,80,1491,"01-12月-17 12.00.00.000000000 上午",6061,608,1210,0,4576,8923
1001,4.5,637,49.9,1209,"02-12月-17 12.00.00.000000000 上午",6081,423,742,0,2770,5781
1001,4,240,30.9,523,"03-12月-17 12.00.00.000000000 上午",6101,144,267,0,985,2159
1001,3.4,418,49.9,832,"04-12月-17 12.00.00.000000000 上午",6121,308,497,0,1919,3974
1001,3.1,243,37.4,734,"05-12月-17 12.00.00.000000000 上午",6141,242,290,0,1139,2648
1001,0,1,3.4,2,"06-12月-17 12.00.00.000000000 上午",6161,0,0,0,13,16
1001,0.2,1,3.4,11,"07-12月-17 12.00.00.000000000 上午",6181,5,4,0,5,26
1001,2.8,600,72.4,640,"08-12月-17 12.00.00.000000000 上午",6201,330,652,0,3494,5716
1001,2.3,294,34.9,623,"09-12月-17 12.00.00.000000000 上午",6221,220,360,0,928,2425
1001,1.4,157,24,407,"10-12月-17 12.00.00.000000000 上午",6241,130,207,0,417,1318
1001,1.4,189,25.7,397,"11-12月-17 12.00.00.000000000 上午",6261,141,245,0,517,1489
1001,1.4,115,30.4,252,"12-12月-17 12.00.00.000000000 上午",6281,89,154,0,337,947
1001,1.1,118,24.2,321,"13-12月-17 12.00.00.000000000 上午",6301,114,176,0,296,1025
1001,1.7,180,27.5,438,"14-12月-17 12.00.00.000000000 上午",6321,172,239,0,562,1591
1001,1.8,211,30.4,421,"15-12月-17 12.00.00.000000000 上午",6341,165,252,0,529,1578
1001,3.4,838,87.8,760,"16-12月-17 12.00.00.000000000 上午",6361,392,844,0,4810,7644
1001,2.3,596,89,514,"17-12月-17 12.00.00.000000000 上午",6381,277,645,0,3776,5808
1001,2,505,65.6,483,"18-12月-17 12.00.00.000000000 上午",6401,247,506,0,2292,4033
1001,2.1,542,81.3,506,"19-12月-17 12.00.00.000000000 上午",6421,256,512,0,3076,4892
1001,1.9,495,68.1,452,"20-12月-17 12.00.00.000000000 上午",6441,261,543,0,2595,4346
1001,1.8,215,30.6,525,"21-12月-17 12.00.00.000000000 上午",6461,172,312,0,607,1831
1001,0.8,104,18.6,219,"22-12月-17 12.00.00.000000000 上午",6481,97,124,0,412,956
1001,0.4,84,8.9,93,"23-12月-17 12.00.00.000000000 上午",6501,41,64,0,167,449
1001,1.2,266,39.7,298,"24-12月-17 12.00.00.000000000 上午",6521,166,264,0,1602,2596
1001,1.8,256,35.4,495,"25-12月-17 12.00.00.000000000 上午",6541,206,313,0,682,1952
1001,1.1,128,20,282,"26-12月-17 12.00.00.000000000 上午",6561,104,163,0,404,1081
1001,1.3,170,22.2,340,"27-12月-17 12.00.00.000000000 上午",6581,120,185,0,500,1315
1001,0.7,80,16.3,206,"28-12月-17 12.00.00.000000000 上午",6601,71,120,0,162,639
1001,1.3,204,34.4,333,"29-12月-17 12.00.00.000000000 上午",6621,154,248,0,785,1724
1001,2.4,390,46,689,"30-12月-17 12.00.00.000000000 上午",6641,274,497,0,1354,3204
1001,2.2,467,60.4,577,"31-12月-17 12.00.00.000000000 上午",6661,267,549,0,2309,4169
1001,2.1,200,20.9,497,"01-1月 -18 12.00.00.000000000 上午",6681,161,266,0,626,1750
1001,1.3,147,21,334,"02-1月 -18 12.00.00.000000000 上午",6701,141,200,0,402,1224
1001,1.2,168,22,296,"03-1月 -18 12.00.00.000000000 上午",6721,131,196,0,678,1469
1001,0.9,126,23.8,266,"04-1月 -18 12.00.00.000000000 上午",6741,94,178,0,504,1168
1001,1.8,241,29.9,521,"05-1月 -18 12.00.00.000000000 上午",6761,183,296,0,617,1858
1001,1.2,112,21.2,315,"06-1月 -18 12.00.00.000000000 上午",6781,93,155,0,274,949
1001,1.3,180,27.3,367,"07-1月 -18 12.00.00.000000000 上午",6801,153,202,0,447,1349
1001,2.2,567,59.1,515,"08-1月 -18 12.00.00.000000000 上午",6821,246,598,0,3439,5365
1001,2.9,628,76.4,719,"09-1月 -18 12.00.00.000000000 上午",6841,338,747,0,3349,5781
1001,1.7,363,56.9,478,"10-1月 -18 12.00.00.000000000 上午",6861,203,418,0,1664,3126
1001,2.3,449,50.7,572,"11-1月 -18 12.00.00.000000000 上午",6881,242,482,0,2389,4134
1001,1.8,339,40.3,447,"12-1月 -18 12.00.00.000000000 上午",6901,171,397,0,1811,3165
1001,2.2,255,27.8,414,"13-1月 -18 12.00.00.000000000 上午",6921,159,265,0,1075,2168
1001,1.4,142,17.4,385,"14-1月 -18 12.00.00.000000000 上午",6941,135,210,0,543,1415
1001,1.6,198,19.6,410,"15-1月 -18 12.00.00.000000000 上午",6961,142,246,0,575,1571
1001,1.1,150,19.8,286,"16-1月 -18 12.00.00.000000000 上午",6981,125,185,0,487,1233
1001,0.6,93,10.4,141,"17-1月 -18 12.00.00.000000000 上午",7001,64,109,0,297,704
1001,1,148,16.9,244,"18-1月 -18 12.00.00.000000000 上午",7021,88,174,0,410,1064
1001,2.2,93,12.8,286,"19-1月 -18 12.00.00.000000000 上午",7041,78,120,0,370,947
1001,2.2,218,26,444,"20-1月 -18 12.00.00.000000000 上午",7061,157,280,0,672,1771
1001,1.7,269,29.9,448,"21-1月 -18 12.00.00.000000000 上午",7081,161,321,0,1048,2247
1001,0.5,79,9.7,147,"22-1月 -18 12.00.00.000000000 上午",7101,69,89,0,223,607
1001,1.2,197,24,301,"23-1月 -18 12.00.00.000000000 上午",7121,136,264,0,610,1508
1001,2.8,524,55.4,751,"24-1月 -18 12.00.00.000000000 上午",7141,290,572,0,2257,4394
1001,1.8,254,33.2,524,"25-1月 -18 12.00.00.000000000 上午",7161,179,327,0,831,2115
1001,2.1,311,35,595,"26-1月 -18 12.00.00.000000000 上午",7181,218,431,0,909,2464
1001,2.8,241,36.2,720,"27-1月 -18 12.00.00.000000000 上午",7201,173,315,0,782,2231
1001,3.5,678,60,949,"28-1月 -18 12.00.00.000000000 上午",7221,394,757,0,3057,5835
1001,3,662,60.2,744,"29-1月 -18 12.00.00.000000000 上午",7241,367,700,0,3423,5896
1001,4.2,588,58.7,1054,"30-1月 -18 12.00.00.000000000 上午",7261,433,802,0,2417,5294
1001,2,397,45.8,414,"31-1月 -18 12.00.00.000000000 上午",7281,223,407,0,2459,3900
1001,3,489,57.7,734,"01-2月 -18 12.00.00.000000000 上午",7301,319,629,0,2385,4556
1001,3,603,67.8,793,"02-2月 -18 12.00.00.000000000 上午",7321,356,626,0,3419,5797
1001,1.5,341,45.5,312,"03-2月 -18 12.00.00.000000000 上午",7341,190,384,0,2045,3272
1001,1.3,274,27.3,309,"04-2月 -18 12.00.00.000000000 上午",7361,168,300,0,1351,2402
1001,1.4,337,40.1,303,"05-2月 -18 12.00.00.000000000 上午",7381,166,362,0,2086,3254
1001,1.9,355,29.2,551,"06-2月 -18 12.00.00.000000000 上午",7401,245,366,0,1197,2714
1001,2.1,255,27.8,474,"07-2月 -18 12.00.00.000000000 上午",7421,161,300,0,704,1894
1001,2.1,246,27.2,508,"08-2月 -18 12.00.00.000000000 上午",7441,209,287,0,967,2217
1001,1,139,23.9,279,"09-2月 -18 12.00.00.000000000 上午",7461,116,175,0,481,1190
1001,2.3,331,40,630,"10-2月 -18 12.00.00.000000000 上午",7481,242,431,0,1261,2895
1001,5.3,880,64.3,1364,"11-2月 -18 12.00.00.000000000 上午",7501,593,972,0,3666,7475
1001,3,484,48.7,862,"12-2月 -18 12.00.00.000000000 上午",7521,313,594,0,2169,4422
1001,0.5,60,10.9,140,"13-2月 -18 12.00.00.000000000 上午",7541,69,104,0,253,626
1001,1.2,118,13.5,258,"14-2月 -18 12.00.00.000000000 上午",7561,73,144,0,520,1113
1001,0.9,143,16.7,204,"15-2月 -18 12.00.00.000000000 上午",7581,68,156,0,525,1096
1001,0.4,0,1,19,"16-2月 -18 12.00.00.000000000 上午",7601,2,4,0,11,36
1001,4.2,423,45.2,682,"17-2月 -18 12.00.00.000000000 上午",7621,294,496,0,1860,3755
1001,0.9,115,22.9,264,"18-2月 -18 12.00.00.000000000 上午",7641,110,170,0,298,957
1001,1,139,19,252,"19-2月 -18 12.00.00.000000000 上午",7661,86,173,0,488,1138
1001,1.3,95,12.4,234,"20-2月 -18 12.00.00.000000000 上午",7681,93,125,0,265,812
1001,2.2,123,19.3,396,"21-2月 -18 12.00.00.000000000 上午",7701,121,185,0,474,1299
1001,4.2,529,44.3,844,"22-2月 -18 12.00.00.000000000 上午",7721,325,546,0,2059,4303
1001,2.6,303,37.9,670,"23-2月 -18 12.00.00.000000000 上午",7741,233,355,0,1070,2631
1001,2.5,251,26.6,499,"24-2月 -18 12.00.00.000000000 上午",7761,170,311,0,1074,2305
1001,4.3,589,44,1052,"25-2月 -18 12.00.00.000000000 上午",7781,426,697,0,2456,5220
1001,3.9,457,44.7,897,"26-2月 -18 12.00.00.000000000 上午",7801,284,545,0,1727,3910
1001,2.2,187,17.9,482,"27-2月 -18 12.00.00.000000000 上午",7821,147,213,0,641,1670
1001,0.8,63,10.9,217,"28-2月 -18 12.00.00.000000000 上午",7841,61,89,0,191,621
1001,0.6,64,7,153,"01-3月 -18 12.00.00.000000000 上午",7861,42,71,0,123,453
1001,2.2,158,16.9,476,"02-3月 -18 12.00.00.000000000 上午",7881,137,221,0,641,1633
1001,3,252,26.1,615,"03-3月 -18 12.00.00.000000000 上午",7901,170,316,0,1173,2526
1001,3.2,330,33.4,907,"04-3月 -18 12.00.00.000000000 上午",7921,232,440,0,1044,2953
1001,1.8,232,17,428,"05-3月 -18 12.00.00.000000000 上午",7941,150,258,0,931,1999
1001,3.2,576,42.7,808,"06-3月 -18 12.00.00.000000000 上午",7961,300,625,0,3077,5386
1001,2.9,503,37.9,655,"07-3月 -18 12.00.00.000000000 上午",7981,282,533,0,2447,4420
1001,8,1570,84.6,1914,"08-3月 -18 12.00.00.000000000 上午",8001,871,1634,0,8446,14435
1001,6.4,872,83.3,1254,"09-3月 -18 12.00.00.000000000 上午",8021,560,1000,0,4379,8065
1001,1.2,25,18.9,94,"10-3月 -18 12.00.00.000000000 上午",8041,35,34,0,87,275
1001,2,180,35,223,"11-3月 -18 12.00.00.000000000 上午",8061,110,199,0,1065,1777
1001,6.2,388,57.8,633,"12-3月 -18 12.00.00.000000000 上午",8081,256,484,0,2084,3845
1001,3.2,116,30.9,195,"13-3月 -18 12.00.00.000000000 上午",8101,53,131,0,469,964
1001,6.4,246,54.1,505,"14-3月 -18 12.00.00.000000000 上午",8121,167,262,0,709,1889
1001,4.7,121,59.7,276,"15-3月 -18 12.00.00.000000000 上午",8141,85,132,0,374,988
1001,6,141,44.6,417,"16-3月 -18 12.00.00.000000000 上午",8161,106,198,0,814,1676
1001,10.1,837,57.8,1588,"17-3月 -18 12.00.00.000000000 上午",8181,547,974,0,3707,7653
1001,13.8,623,57.8,1314,"18-3月 -18 12.00.00.000000000 上午",8201,459,779,0,4369,7544
1001,8.8,397,59.9,801,"19-3月 -18 12.00.00.000000000 上午",8221,250,466,0,1821,3735
1001,13.2,1304,74.4,2209,"20-3月 -18 12.00.00.000000000 上午",8241,894,1610,0,7680,13697
1001,8.7,597,50.4,907,"21-3月 -18 12.00.00.000000000 上午",8261,386,697,0,3624,6211
1001,3.7,155,26.9,382,"22-3月 -18 12.00.00.000000000 上午",8281,122,212,0,822,1693
1001,2.7,86,21.5,223,"23-3月 -18 12.00.00.000000000 上午",8301,57,114,0,490,970
1001,2.4,117,25.9,169,"24-3月 -18 12.00.00.000000000 上午",8321,80,146,0,596,1108
1001,3.4,157,21,265,"25-3月 -18 12.00.00.000000000 上午",8341,90,191,0,586,1289
1001,8.7,40,14.2,109,"26-3月 -18 12.00.00.000000000 上午",8361,25,38,0,146,358
1001,5.1,257,30.1,554,"27-3月 -18 12.00.00.000000000 上午",8381,200,334,0,1464,2809
1001,7.4,291,29.9,524,"28-3月 -18 12.00.00.000000000 上午",8401,185,271,0,1340,2611
1001,3.4,75,21,150,"29-3月 -18 12.00.00.000000000 上午",8421,50,64,0,381,720
1001,4,73,28.9,160,"30-3月 -18 12.00.00.000000000 上午",8441,64,77,0,416,790
1001,3.8,65,28,146,"31-3月 -18 12.00.00.000000000 上午",8461,47,61,0,231,550
1001,7.9,788,33.8,1391,"01-4月 -18 12.00.00.000000000 上午",8481,531,913,0,4742,8365
1001,4.8,113,16.7,305,"02-4月 -18 12.00.00.000000000 上午",8501,95,163,0,812,1488
1001,3.2,102,19,225,"03-4月 -18 12.00.00.000000000 上午",8521,77,125,0,375,904
1001,2.7,163,43.5,220,"04-4月 -18 12.00.00.000000000 上午",8541,90,173,0,826,1472
1001,5.2,504,71.9,537,"05-4月 -18 12.00.00.000000000 上午",8561,280,512,0,3384,5217
1001,2.4,60,54.3,123,"06-4月 -18 12.00.00.000000000 上午",8581,61,75,0,319,638
1001,6,449,59,891,"07-4月 -18 12.00.00.000000000 上午",8601,304,539,0,2532,4715
1001,7.8,482,54.4,770,"08-4月 -18 12.00.00.000000000 上午",8621,301,608,0,3131,5292
1001,3.4,133,40.6,164,"09-4月 -18 12.00.00.000000000 上午",8641,66,125,0,814,1302
1001,2,5,17.7,47,"10-4月 -18 12.00.00.000000000 上午",8661,9,17,0,54,132
1001,3.9,169,52,222,"11-4月 -18 12.00.00.000000000 上午",8681,89,159,0,858,1497
1001,0.7,88,54.4,17,"12-4月 -18 12.00.00.000000000 上午",8701,13,55,0,852,1025
1001,0.3,5,27,5,"13-4月 -18 12.00.00.000000000 上午",8721,4,10,0,85,109
1001,0.8,32,40.6,28,"14-4月 -18 12.00.00.000000000 上午",8741,16,29,0,378,483
1001,2.7,172,62.6,352,"15-4月 -18 12.00.00.000000000 上午",8761,144,208,0,735,1611
1001,4.2,220,78.2,409,"16-4月 -18 12.00.00.000000000 上午",8781,169,272,0,749,1819
1001,3.9,86,67.4,257,"17-4月 -18 12.00.00.000000000 上午",8801,80,132,0,200,755
1001,3.9,136,67.9,268,"18-4月 -18 12.00.00.000000000 上午",8821,97,145,0,456,1102
1001,1,29,34.3,55,"19-4月 -18 12.00.00.000000000 上午",8841,15,27,0,143,269
1001,1.6,79,24.5,134,"20-4月 -18 12.00.00.000000000 上午",8861,53,85,0,272,623
1001,2,32,34,120,"21-4月 -18 12.00.00.000000000 上午",8881,31,48,0,148,379
1001,0.7,24,17.5,45,"22-4月 -18 12.00.00.000000000 上午",8901,16,36,0,41,162
1001,2,201,42,202,"23-4月 -18 12.00.00.000000000 上午",8921,88,167,0,1039,1697
1001,4.5,125,51.8,276,"24-4月 -18 12.00.00.000000000 上午",8941,90,160,0,418,1069
1001,6.2,169,63.8,456,"25-4月 -18 12.00.00.000000000 上午",8961,131,189,0,361,1306
1001,7.4,50,48.3,164,"26-4月 -18 12.00.00.000000000 上午",8981,23,52,0,204,493
1001,17.2,734,34.8,2981,"27-4月 -18 12.00.00.000000000 上午",9001,789,835,0,9033,14372
1001,27.2,1564,30.4,5621,"28-4月 -18 12.00.00.000000000 上午",9021,2401,1735,0,19882,31203
1001,20.8,1753,48,5402,"29-4月 -18 12.00.00.000000000 上午",9041,1721,1842,0,18868,29586
1001,18.4,1661,51,4444,"30-4月 -18 12.00.00.000000000 上午",9061,1621,1660,0,16472,25858
1001,18.4,1203,47.3,4007,"01-5月 -18 12.00.00.000000000 上午",9081,1599,1296,0,12177,20282
1001,11.2,922,60.8,2254,"02-5月 -18 12.00.00.000000000 上午",9101,803,965,0,6272,11216
1001,21.5,2133,51.9,5581,"03-5月 -18 12.00.00.000000000 上午",9121,1788,2199,0,17040,28741
1001,21,1725,35.1,7036,"04-5月 -18 12.00.00.000000000 上午",9141,1664,1980,0,17253,29658
1001,18.2,1833,61.4,6046,"05-5月 -18 12.00.00.000000000 上午",9161,1778,2006,0,14349,26012
1001,19.2,2453,53,6408,"06-5月 -18 12.00.00.000000000 上午",9181,2288,2714,0,20397,34260
1001,19.6,3150,52.8,7799,"07-5月 -18 12.00.00.000000000 上午",9201,2518,3300,0,24706,41473
1001,17.2,832,38.2,2991,"08-5月 -18 12.00.00.000000000 上午",9221,1455,975,0,10154,16407
1001,28.1,2227,47.3,7084,"09-5月 -18 12.00.00.000000000 上午",9241,1886,2492,0,19034,32723
1001,21,3068,53.7,8259,"10-5月 -18 12.00.00.000000000 上午",9261,2700,3356,0,23492,40875
1001,20.8,2577,49.8,6402,"11-5月 -18 12.00.00.000000000 上午",9281,2453,2785,0,22814,37031
1001,23.1,2199,44.2,6978,"12-5月 -18 12.00.00.000000000 上午",9301,2398,2381,0,22823,36779
1001,18.8,1042,28.7,4215,"13-5月 -18 12.00.00.000000000 上午",9321,1548,1170,0,14351,22326
1001,17.6,1678,39.7,4686,"14-5月 -18 12.00.00.000000000 上午",9341,1731,1711,0,16494,26300
1001,20.9,1597,48.5,5537,"15-5月 -18 12.00.00.000000000 上午",9361,1764,1700,0,16773,27371
1001,25,1704,43.4,7308,"16-5月 -18 12.00.00.000000000 上午",9381,1507,1876,0,16552,28947
1001,16,998,41,3663,"17-5月 -18 12.00.00.000000000 上午",9401,1039,1022,0,8889,15611
1001,9,633,58.5,2282,"18-5月 -18 12.00.00.000000000 上午",9421,514,720,0,5772,9921
1001,19.2,902,27.9,5000,"19-5月 -18 12.00.00.000000000 上午",9441,1044,949,0,11847,19742
1001,19.7,1032,40.4,5052,"20-5月 -18 12.00.00.000000000 上午",9461,1062,1116,0,9794,18056
1001,17.8,1217,39,4667,"21-5月 -18 12.00.00.000000000 上午",9481,1225,1290,0,10945,19344
1001,15.4,1196,50.5,3948,"22-5月 -18 12.00.00.000000000 上午",9501,1370,1365,0,12907,20786
1001,14.1,740,27.3,3366,"23-5月 -18 12.00.00.000000000 上午",9521,1016,861,0,8747,14730
1001,8.4,884,73.5,2385,"24-5月 -18 12.00.00.000000000 上午",9541,569,998,0,7967,12803
1001,10.9,788,49.4,2221,"25-5月 -18 12.00.00.000000000 上午",9561,716,918,0,7761,12404
1001,19.4,2338,51.1,6658,"26-5月 -18 12.00.00.000000000 上午",9581,1987,2423,0,23180,36586
1001,19.3,2413,53.4,6819,"27-5月 -18 12.00.00.000000000 上午",9601,2248,2607,0,21863,35950
1001,14.6,1824,49.2,5109,"28-5月 -18 12.00.00.000000000 上午",9621,1472,1994,0,15769,26168
1001,14.9,1682,50.9,4104,"29-5月 -18 12.00.00.000000000 上午",9641,1550,1910,0,14913,24159
1001,19.8,2961,51.5,7282,"30-5月 -18 12.00.00.000000000 上午",9661,2232,3138,0,25085,40698
1001,22.6,2626,44.3,7282,"31-5月 -18 12.00.00.000000000 上午",9681,2439,2791,0,23615,38753
1001,21.6,1144,43.1,3594,"01-6月 -18 12.00.00.000000000 上午",9701,876,1237,0,11420,18271
1001,24.5,1964,51.3,5878,"11-6月 -18 12.00.00.000000000 上午",9721,1456,2107,0,16519,27924
1001,23.9,1598,44.2,6688,"12-6月 -18 12.00.00.000000000 上午",9741,1946,1962,0,16346,28540
1001,26,1765,41,8021,"13-6月 -18 12.00.00.000000000 上午",9761,2018,1981,0,18300,32085
1001,20.8,2780,49.1,7825,"14-6月 -18 12.00.00.000000000 上午",9781,2793,3273,0,22856,39527
1001,24,2194,40.2,7471,"15-6月 -18 12.00.00.000000000 上午",9801,2381,2606,0,22170,36822
1001,14.4,1386,41.8,4703,"16-6月 -18 12.00.00.000000000 上午",9821,1625,1697,0,11698,21109
1001,12.2,1031,43.1,4265,"17-6月 -18 12.00.00.000000000 上午",9841,1083,1229,0,8282,15890
1001,7.4,731,50.9,2342,"18-6月 -18 12.00.00.000000000 上午",9861,660,924,0,5589,10246
1001,23.3,2240,54.4,8128,"19-6月 -18 12.00.00.000000000 上午",9881,2138,2613,0,18374,33493
1001,22.4,2415,53.2,8246,"20-6月 -18 12.00.00.000000000 上午",9901,2259,2802,0,18685,34407
1001,21.3,2156,51.8,7037,"21-6月 -18 12.00.00.000000000 上午",9921,1947,2368,0,17517,31025
1001,20.6,2194,52.9,7876,"22-6月 -18 12.00.00.000000000 上午",9941,1963,2586,0,15498,30117
1001,12.4,526,37.5,2977,"23-6月 -18 12.00.00.000000000 上午",9961,821,685,0,5493,10502
1001,6.3,423,32.2,1275,"24-6月 -18 12.00.00.000000000 上午",9981,330,425,0,3496,5949
1001,8.4,0,89.4,1667,2021/12/13,21783,0,1417,0,10473,13557
1001,10.2,0,96.4,2321,2021/12/18,21805,0,1915,0,14786,19022
1001,9.8,0,92,2108,2021/12/21,21823,0,1883,0,13610,17601
1001,7.7,0,79.8,635,"2022-01-01 00:00:00",21982,0,569,0,3658,4862
1001,6.6,0,79.6,1040,"2022-01-02 00:00:00",21983,0,871,0,5441,7352
1001,6.7,0,78.8,1257,"2022-01-03 00:00:00",21984,0,1027,0,6607,8891
1001,9.1,0,79.2,1240,"2022-01-04 00:00:00",21985,0,992,0,7202,9434
1001,10,0,86.9,1924,"2022-01-05 00:00:00",21986,0,1431,0,9076,12431
1001,7.8,0,85.6,1142,"2022-01-06 00:00:00",21987,0,1042,0,6457,8641
1001,7.6,0,82.5,1267,"2022-01-07 00:00:00",21988,0,1061,0,6374,8702
1001,10,0,81.4,1745,"2022-01-08 00:00:00",21989,0,1344,0,8157,11246
1001,3.6,0,85.9,2,"2022-01-09 00:00:00",22001,0,5,0,32,39
1001,9.7,0,86.1,1499,"2022-01-13 00:00:00",22002,0,1455,0,9983,12937
1001,8.4,0,88.1,1208,"2022-01-15 00:00:00",22003,0,942,0,6358,8508
1001,9.1,0,87,1449,"2022-01-18 00:00:00",22004,0,1612,0,11156,14217
1001,10.2,0,97,2538,"2022-01-11 00:00:00",22005,0,1817,0,13613,17968
1001,8.9,0,86.6,1364,"2022-01-12 00:00:00",22006,0,1194,0,7656,10214
1001,8.4,0,81.8,1456,"2022-01-16 00:00:00",22007,0,1202,0,8078,10736
1001,13.6,0,82.1,1924,"2022-01-10 00:00:00",22008,0,1480,0,8817,12221
1001,10,0,84.2,1243,"2022-01-14 00:00:00",22009,0,1058,0,6835,9136
1001,8,0,84.3,929,"2022-01-17 00:00:00",22010,0,859,0,5623,7411
1001,8,0,88.6,1183,"2022-01-19 00:00:00",22011,0,1258,0,8451,10892
1001,6.3,0,83.3,804,"2022-01-20 00:00:00",22012,0,785,0,5681,7270
1001,8.3,0,83.8,1193,"2022-01-21 00:00:00",22013,0,1023,0,7595,9811
1001,7.6,0,83.8,915,"2022-01-22 00:00:00",22014,0,852,0,6075,7842
1001,7.6,0,81.3,626,"2022-01-23 00:00:00",22015,0,528,0,3869,5023
1001,9,0,77.8,769,"2022-01-24 00:00:00",22016,0,539,0,4160,5468
1001,6.8,0,80.2,762,"2022-01-25 00:00:00",22017,0,699,0,5061,6522
1001,8.2,0,76.7,1034,"2022-01-26 00:00:00",22018,0,958,0,6222,8214
1001,12.5,0,76.2,1532,"2022-01-27 00:00:00",22019,0,1128,0,6943,9603
1001,11.6,0,80.8,1821,"2022-01-28 00:00:00",22020,0,1388,0,8897,12106
1001,9,0,88.7,1548,"2022-01-29 00:00:00",22021,0,1596,0,10140,13284
1001,11.1,0,99.1,2618,"2022-01-30 00:00:00",22022,0,2016,0,14781,19415
1001,10.2,0,88.4,1603,"2022-02-01 00:00:00",22023,0,1229,0,8783,11615
1001,10.7,0,87.2,1915,"2022-02-02 00:00:00",22024,0,1672,0,11919,15506
1001,12,0,90,2708,"2022-02-03 00:00:00",22025,0,2278,0,14477,19463
1001,8.3,0,97.8,1737,"2022-02-04 00:00:00",22026,0,1475,0,12325,15537
1001,11,0,88.5,2308,"2022-02-05 00:00:00",22027,0,2109,0,13416,17833
1001,10.3,0,82.7,1553,"2022-02-06 00:00:00",22028,0,1372,0,9066,11991
1001,8.5,0,89.1,1341,"2022-02-07 00:00:00",22029,0,1309,0,8475,11125
1001,10.6,0,85.6,1921,"2022-02-08 00:00:00",22030,0,1783,0,12387,16091
1001,8.4,0,89.6,1407,"2022-02-09 00:00:00",22031,0,1591,0,11678,14676
1001,9,0,85,1389,"2022-02-10 00:00:00",22032,0,1329,0,9645,12363
1001,9.8,0,86,1518,"2022-02-11 00:00:00",22033,0,1280,0,9163,11961
1001,8,0,86.8,1368,"2022-02-12 00:00:00",22034,0,1295,0,8623,11286
1001,10.3,0,87.1,1780,"2022-02-13 00:00:00",22035,0,1623,0,11528,14931
1001,10.6,0,90.7,1837,"2022-02-14 00:00:00",22036,0,1498,0,10674,14009
